movl,0,-195.455,1008.609,297.2059,180.0,30.0,180.0,100
movl,0,-145.0996,1008.609,209.9879,180.0,30.0,180.0,100
movl,0,-145.0996,960.2757,209.9879,180.0,30.0,180.0,100
movl,0,-195.455,960.2757,297.2059,180.0,30.0,180.0,100
movl,0,-202.6863,959.4507,293.0309,180.0,30.0,180.0,100
movl,0,-152.3309,959.4507,205.8129,180.0,30.0,180.0,100
movl,0,-152.3309,1007.784,205.8129,180.0,30.0,180.0,100
movl,0,-202.6863,1007.784,293.0309,180.0,30.0,180.0,100
movl,0,-209.9176,1008.6257,288.8559,180.0,30.0,180.0,100
movl,0,-159.5623,1008.6257,201.6379,180.0,30.0,180.0,100
movl,0,-159.5623,960.2923,201.6379,180.0,30.0,180.0,100
movl,0,-209.9176,960.2923,288.8559,180.0,30.0,180.0,100
movl,0,-217.1489,959.4673,284.6809,180.0,30.0,180.0,100
movl,0,-166.7936,959.4673,197.4629,180.0,30.0,180.0,100
movl,0,-166.7936,1007.8007,197.4629,180.0,30.0,180.0,100
movl,0,-217.1489,1007.8007,284.6809,180.0,30.0,180.0,100
movl,0,-224.3802,1008.6423,280.5059,180.0,30.0,180.0,100
movl,0,-174.0249,1008.6423,193.2879,180.0,30.0,180.0,100
movl,0,-174.0249,960.309,193.2879,180.0,30.0,180.0,100
movl,0,-224.3802,960.309,280.5059,180.0,30.0,180.0,100
