movl,0,97.7449,-778.7729,322.2205,178.7838,0.6419,49.9665,100
movl,0,97.7227,-778.7082,324.692,-178.0,-3.1878,49.94,100
movl,0,97.7669,-779.0528,319.7639,175.5598,4.4669,49.7777,100
movl,0,85.0903,-781.5669,322.4603,179.2009,0.07,44.9757,100
movl,0,85.0703,-781.5224,324.6866,-177.2602,-3.4645,44.9158,100
movl,0,85.1102,-781.8053,320.2463,175.6586,3.6014,44.8171,100
movl,0,70.0887,-781.5571,322.3253,179.2009,0.07,44.9757,100
movl,0,70.0687,-781.5125,324.5519,-177.2602,-3.4645,44.9158,100
movl,0,70.1086,-781.7955,320.1109,175.6586,3.6014,44.8171,100
movl,0,55.0968,-781.5521,322.1904,179.2009,0.07,44.9757,100
movl,0,55.0768,-781.5075,324.417,-177.2602,-3.4645,44.9158,100
movl,0,55.1167,-781.7905,319.9761,175.6586,3.6014,44.8171,100
movl,0,41.1025,-780.563,322.0539,179.1987,0.0385,42.7259,100
movl,0,41.0817,-780.5213,324.3663,-177.1262,-3.3543,42.6645,100
movl,0,41.1231,-780.8062,319.7539,175.5208,3.4284,42.5695,100
movl,0,69.5074,-762.4242,321.5162,178.8925,-0.9818,-20.768,100
movl,0,69.4724,-762.3824,325.4134,-176.4308,0.7888,-20.7309,100
movl,0,69.5422,-762.8055,317.6375,174.2122,-2.7496,-20.6606,100
movl,0,72.5995,-767.2757,322.1946,179.93,-0.799,-45.0233,100
movl,0,72.5683,-767.2722,325.6666,-176.531,2.7344,-44.9185,100
movl,0,72.6305,-767.5819,318.7361,176.3877,-4.3321,-44.9097,100
movl,0,57.5972,-767.2709,322.0596,179.93,-0.799,-45.0233,100
movl,0,57.566,-767.2674,325.5316,-176.531,2.7344,-44.9185,100
movl,0,57.6282,-767.5771,318.6012,176.3877,-4.3321,-44.9097,100
movl,0,70.2629,-762.512,321.44,-179.6935,-1.5559,-81.5328,100
movl,0,70.2279,-762.4627,325.3299,-178.9531,3.3888,-81.476,100
movl,0,70.2975,-762.9002,317.5692,179.5665,-6.501,-81.5258,100
movl,0,90.0814,-781.5686,322.5052,-179.2009,-0.07,-135.0243,100
movl,0,90.0614,-781.524,324.7315,177.2602,3.4645,-135.0842,100
movl,0,90.1012,-781.807,320.2912,-175.6586,-3.6014,-135.1829,100
movl,0,75.0796,-781.5578,322.3701,-179.2009,-0.07,-135.0243,100
movl,0,75.0595,-781.5133,324.5969,177.2602,3.4645,-135.0842,100
movl,0,75.0994,-781.7963,320.1557,-175.6586,-3.6014,-135.1829,100
movl,0,60.0769,-781.5522,322.2352,-179.2009,-0.07,-135.0243,100
movl,0,60.0569,-781.5077,324.462,177.2602,3.4645,-135.0842,100
movl,0,60.0967,-781.7906,320.0207,-175.6586,-3.6014,-135.1829,100
movl,0,45.0766,-781.5495,322.1002,-179.2009,-0.07,-135.0243,100
movl,0,45.0566,-781.505,324.3268,177.2602,3.4645,-135.0842,100
movl,0,45.0964,-781.788,319.886,-175.6586,-3.6014,-135.1829,100
movl,0,43.5836,-769.5765,321.4496,-178.5184,0.0058,-159.2774,100
movl,0,43.5542,-769.522,324.722,176.8044,1.7765,-159.3051,100
movl,0,43.6128,-769.916,318.1944,-173.8398,-1.7613,-159.3941,100
movl,0,77.5616,-767.2979,322.2395,-179.93,0.799,134.9767,100
movl,0,77.5304,-767.2943,325.7097,176.531,-2.7344,135.0815,100
movl,0,77.5926,-767.6039,318.7828,-176.3877,4.3321,135.0903,100
movl,0,62.5604,-767.2881,322.1045,-179.93,0.799,134.9767,100
movl,0,62.5292,-767.2845,325.5751,176.531,-2.7344,135.0815,100
movl,0,62.5914,-767.5941,318.6474,-176.3877,4.3321,135.0903,100
movl,0,49.1424,-766.6245,321.9767,-179.9614,0.8011,132.7264,100
movl,0,49.1106,-766.6228,325.5047,176.641,-2.8684,132.8328,100
movl,0,49.1739,-766.9337,318.4622,-176.5606,4.4705,132.8379,100
movl,0,95.8058,-773.9786,322.4711,179.2637,0.2196,55.8583,100
movl,0,95.7798,-773.9554,325.3594,-178.1581,-3.9193,55.8126,100
movl,0,95.8315,-774.2533,319.5957,176.6806,4.3557,55.7009,100
